time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered,,,, ,,,,,,
53.285,0.004902582,0.011203933,0.016590201,,,,,,,,,,
53.29,0.005094441,0.011654173,0.017220858,,,,,,,,,,
53.295,0.005263926,0.012053422,0.017778618,,,,,,,,,,
53.3,0.005410482,0.012400036,0.018261229,,,,,,,,,,
53.305,0.005533426,0.012692733,0.018666728,,,,,,,,,,
53.31,0.005632259,0.012930252,0.018993401,,,,,,,,,,
53.315,0.005706689,0.013111676,0.019240001,,,,,,,,,,
53.32,0.005756445,0.013236375,0.019405546,,,,,,,,,,
53.325,0.005781307,0.013303961,0.019489398,,,,,,,,,,
53.33,0.005781212,0.013314024,0.019491294,,,,,,,,,,
53.335,0.005756224,0.013266834,0.019411277,,,,,,,,,,
53.34,0.005706447,0.013162616,0.019249762,,,,,,,,,,
53.345,0.005632252,0.013001899,0.01900751,,,,,,,,,,
53.35,0.005533886,0.012785461,0.018685645,,,,,,,,,,
53.355,0.005411858,0.01251438,0.018285416,,,,,,,,,,
53.36,0.005266831,0.01218984,0.017808774,,,,,,,,,,
53.365,0.005099363,0.011813427,0.017257716,,,,,,,,,,
53.37,0.004910187,0.01138669,0.016634543,,,,,,,,,,
53.375,0.004700224,0.010911613,0.015942045,,,,,,,,,,
53.38,0.004470378,0.010390329,0.015183195,,,,,,,,,,
53.385,0.004221644,0.009825026,0.01436107,,,,,,,,,,
53.39,0.003955196,0.009218244,0.013479362,,,,,,,,,,
53.395,0.003672159,0.008572729,0.012541783,,,,,,,,,,
53.4,0.003373791,0.007891093,0.01155218,,,,,,,,,,
53.405,0.003061396,0.007176415,0.010514823,,,,,,,,,,
53.41,0.002736315,0.006431839,0.009434236,,,,,,,,,,
53.415,0.002399909,0.005660439,0.008314767,,,,,,,,,,
53.42,0.002053687,0.004865543,0.007161217,,,,,,,,,,
53.425,0.00169913,0.004050702,0.005978546,,,,,,,,,,
53.43,0.001337643,0.003219243,0.004771514,,,,,,,,,,
53.435,0.000970957,0.002374763,0.00354533,,,,,,,,,,
53.44,0.000600559,0.001520953,0.0023051,,,,,,,,,,
53.445,0.000227946,0.000661324,0.001056016,,,,,,,,,,
53.45,-0.000145242,-0.000200506,-0.000196741,,,,,,,,,,
53.455,-0.000517394,-0.001060833,-0.001447864,,,,,,,,,,
53.46,-0.000886993,-0.001915977,-0.002692139,,,,,,,,,,
53.465,-0.001252492,-0.002762485,-0.003924437,,,,,,,,,,
53.47,-0.001612343,-0.003596796,-0.005139617,,,,,,,,,,
53.475,-0.001965009,-0.004415242,-0.006332617,,,,,,,,,,
53.48,-0.00230904,-0.005214518,-0.007498502,,,,,,,,,,
53.485,-0.002643012,-0.005991362,-0.008632416,,,,,,,,,,
53.49,-0.002965557,-0.006742387,-0.009729757,,,,,,,,,,
53.495,-0.003275393,-0.007464572,-0.010785835,,,,,,,,,,
53.5,-0.003571106,-0.008154972,-0.011796416,,,,,,,,,,
53.505,-0.003851613,-0.0088106,-0.012757339,,,,,,,,,,
53.51,-0.004115765,-0.009428771,-0.013664526,,,,,,,,,,
53.515,-0.004362381,-0.010007118,-0.014514363,,,,,,,,,,
53.52,-0.004590498,-0.010543091,-0.015303443,,,,,,,,,,
53.525,-0.00479929,-0.01103452,-0.016028359,,,,,,,,,,
53.53,-0.00498785,-0.011479494,-0.016686195,,,,,,,,,,
53.535,-0.005155291,-0.011876168,-0.017274436,,,,,,,,,,
53.54,-0.005301166,-0.01222289,-0.017790539,,,,,,,,,,
53.545,-0.005424875,-0.012518362,-0.018232364,,,,,,,,,,
53.55,-0.005525772,-0.012761369,-0.01859841,,,,,,,,,,
53.555,-0.005603575,-0.012950865,-0.018886957,,,,,,,,,,
53.56,-0.005658037,-0.01308618,-0.019096865,,,,,,,,,,
53.565,-0.005688916,-0.013166906,-0.019227575,,,,,,,,,,
53.57,-0.005696163,-0.013192599,-0.019278409,,,,,,,,,,
53.575,-0.005679735,-0.013163165,-0.019249123,,,,,,,,,,
53.58,-0.005639673,-0.01307894,-0.01914015,,,,,,,,,,
53.585,-0.005576281,-0.012940235,-0.018951892,,,,,,,,,,
53.59,-0.005489842,-0.012747559,-0.018685007,,,,,,,,,,
53.595,-0.005380616,-0.01250188,-0.018340912,,,,,,,,,,
53.6,-0.005249156,-0.012204232,-0.017920957,,,,,,,,,,
53.605,-0.005096046,-0.011855765,-0.017426768,,,,,,,,,,
53.61,-0.004921971,-0.011458029,-0.016860699,,,,,,,,,,
53.615,-0.004727528,-0.01101274,-0.016225013,,,,,,,,,,
53.62,-0.004513655,-0.010521565,-0.015522292,,,,,,,,,,
53.625,-0.004281154,-0.009986615,-0.014755583,,,,,,,,,,
53.63,-0.004031067,-0.00941023,-0.013928081,,,,,,,,,,
53.635,-0.00376443,-0.008794605,-0.01304313,,,,,,,,,,
53.64,-0.003482322,-0.008142284,-0.012104481,,,,,,,,,,
53.645,-0.003185912,-0.007456148,-0.01111604,,,,,,,,,,
53.65,-0.002876362,-0.006738788,-0.010081757,,,,,,,,,,
53.655,-0.002555084,-0.00599314,-0.009006065,,,,,,,,,,
53.66,-0.002223234,-0.005222501,-0.007893372,,,,,,,,,,
53.665,-0.001882212,-0.004429781,-0.006748224,,,,,,,,,,
53.67,-0.001533394,-0.003618203,-0.005575375,,,,,,,,,,
53.675,-0.001178275,-0.00279121,-0.004379632,,,,,,,,,,
53.68,-0.000818282,-0.001952194,-0.00316597,,,,,,,,,,
53.685,-0.000454845,-0.001104399,-0.001939343,,,,,,,,,,
53.69,-8.94E-05,-0.000251357,-0.000704758,,,,,,,,,,
53.695,0.000276431,0.000603377,0.00053263,,,,,,,,,,
53.7,0.000641259,0.001456452,0.001767791,,,,,,,,,,
53.705,0.001003629,0.00230444,0.002995618,,,,,,,,,,
53.71,0.001362064,0.003143716,0.004211054,,,,,,,,,,
53.715,0.001715103,0.003970977,0.005409149,,,,,,,,,,
53.72,0.002061206,0.004782963,0.00658499,,,,,,,,,,
53.725,0.002399189,0.005576118,0.007733713,,,,,,,,,,
53.73,0.002727514,0.006347397,0.008850616,,,,,,,,,,
53.735,0.003044854,0.007093699,0.009931139,,,,,,,,,,
53.74,0.003350115,0.007811805,0.01097079,,,,,,,,,,
53.745,0.003641851,0.008498973,0.011965342,,,,,,,,,,
53.75,0.003918936,0.009152422,0.012910707,,,,,,,,,,
53.755,0.004180324,0.009769255,0.01380293,,,,,,,,,,
53.76,0.004424854,0.010347146,0.014638423,,,,,,,,,,
53.765,0.004651505,0.010883771,0.015413745,,,,,,,,,,
53.77,0.004859479,0.011376741,0.016125644,,,,,,,,,,
53.775,0.00504779,0.011824126,0.016771165,,,,,,,,,,
53.78,0.00521578,0.012224183,0.017347748,,,,,,,,,,
53.785,0.005362729,0.012575107,0.01785288,,,,,,,,,,
53.79,0.005488019,0.012875477,0.018284482,,,,,,,,,,
53.795,0.005591107,0.01312407,0.018640839,,,,,,,,,,
53.8,0.005671579,0.013319829,0.018920384,,,,,,,,,,
53.805,0.005729112,0.013461816,0.019121929,,,,,,,,,,
53.81,0.005763334,0.013549515,0.019244619,,,,,,,,,,
53.815,0.005774242,0.013582505,0.019287953,,,,,,,,,,
53.82,0.005761705,0.013560606,0.019251579,,,,,,,,,,
53.825,0.005725738,0.013483761,0.019135662,,,,,,,,,,
53.83,0.005666487,0.013352401,0.018940696,,,,,,,,,,
53.835,0.005584141,0.013166832,0.018667293,,,,,,,,,,
53.84,0.005478972,0.012927842,0.018316545,,,,,,,,,,
53.845,0.005351408,0.012636297,0.017889976,,,,,,,,,,
53.85,0.005201916,0.012293418,0.017389106,,,,,,,,,,
53.855,0.005031083,0.01190036,0.01681594,,,,,,,,,,
53.86,0.004839644,0.011458831,0.016172855,,,,,,,,,,
53.865,0.004628285,0.010970547,0.015462398,,,,,,,,,,
53.87,0.004397853,0.010437347,0.014687331,,,,,,,,,,
53.875,0.004149283,0.009861377,0.013850929,,,,,,,,,,
53.88,0.003883478,0.009245019,0.012956435,,,,,,,,,,
53.885,0.0036015,0.008590567,0.012007512,,,,,,,,,,
53.89,0.003304505,0.00790075,0.011008047,,,,,,,,,,
53.895,0.002993703,0.007178385,0.009961994,,,,,,,,,,
53.9,0.002670261,0.006426279,0.008873605,,,,,,,,,,
53.905,0.002335585,0.005647465,0.007747331,,,,,,,,,,
53.91,0.0019909,0.00484523,0.00658775,,,,,,,,,,
53.915,0.001637674,0.004022676,0.005399546,,,,,,,,,,
53.92,0.001277272,0.003183185,0.004187678,,,,,,,,,,
53.925,0.000911155,0.00233013,0.002956962,,,,,,,,,,
53.93,0.000540842,0.001467047,0.001712507,,,,,,,,,,
53.935,0.000167809,0.000597427,0.000459473,,,,,,,,,,
53.94,-0.000206349,-0.000275221,-0.000797154,,,,,,,,,,
53.945,-0.000580119,-0.001147224,-0.002052134,,,,,,,,,,
53.95,-0.000952,-0.002014997,-0.003300225,,,,,,,,,,
53.955,-0.001320449,-0.002875142,-0.004536445,,,,,,,,,,
53.96,-0.001683929,-0.003723922,-0.0057555,,,,,,,,,,
53.965,-0.002041027,-0.004557823,-0.006952446,,,,,,,,,,
53.97,-0.002390161,-0.005373604,-0.008122319,,,,,,,,,,
53.975,-0.002729891,-0.006167642,-0.009260249,,,,,,,,,,
53.98,-0.003058921,-0.006936653,-0.010361435,,,,,,,,,,
53.985,-0.003375635,-0.007677596,-0.01142143,,,,,,,,,,
53.99,-0.003678834,-0.008387206,-0.012435749,,,,,,,,,,
53.995,-0.003967327,-0.009062481,-0.013399988,,,,,,,,,,
54,-0.004239691,-0.009700826,-0.014310287,,,,,,,,,,
54.005,-0.004494876,-0.010299275,-0.015162713,,,,,,,,,,
54.01,-0.004731902,-0.010855421,-0.015953549,,,,,,,,,,
54.015,-0.004949462,-0.011366964,-0.016679606,,,,,,,,,,
54.02,-0.005146773,-0.011831575,-0.017337697,,,,,,,,,,
54.025,-0.005323021,-0.012247353,-0.017924917,,,,,,,,,,
54.03,-0.005477234,-0.012612519,-0.018438849,,,,,,,,,,
54.035,-0.005608882,-0.012925405,-0.018877248,,,,,,,,,,
54.04,-0.005717323,-0.013184685,-0.01923802,,,,,,,,,,
54.045,-0.005802053,-0.013389229,-0.019519649,,,,,,,,,,
54.05,-0.005862665,-0.013538073,-0.019720869,,,,,,,,,,
54.055,-0.005898903,-0.013630553,-0.019840563,,,,,,,,,,
54.06,-0.005910412,-0.013666157,-0.019878229,,,,,,,,,,
54.065,-0.005897222,-0.013644696,-0.019833495,,,,,,,,,,
54.07,-0.005859218,-0.013566233,-0.019706414,,,,,,,,,,
54.075,-0.00579661,-0.013430982,-0.019497439,,,,,,,,,,
54.08,-0.00570948,-0.013239412,-0.019207158,,,,,,,,,,
54.085,-0.005598242,-0.012992342,-0.01883673,,,,,,,,,,
54.09,-0.005463211,-0.0126907,-0.018387542,,,,,,,,,,
54.095,-0.00530501,-0.012335714,-0.017861271,,,,,,,,,,
54.1,-0.005124149,-0.011928767,-0.017259968,,,,,,,,,,
54.105,-0.004921362,-0.011471533,-0.016586097,,,,,,,,,,
54.11,-0.004697464,-0.010965921,-0.015842252,,,,,,,,,,
54.115,-0.004453311,-0.010413956,-0.015031367,,,,,,,,,,
54.12,-0.004189936,-0.009817928,-0.014156862,,,,,,,,,,
54.125,-0.003908426,-0.009180367,-0.013222105,,,,,,,,,,
54.13,-0.003609858,-0.008503834,-0.01223093,,,,,,,,,,
54.135,-0.003295497,-0.007791161,-0.011187464,,,,,,,,,,
54.14,-0.00296669,-0.007045435,-0.01009587,,,,,,,,,,
54.145,-0.002624681,-0.006269667,-0.008960616,,,,,,,,,,
54.15,-0.002271007,-0.005467097,-0.007786473,,,,,,,,,,
54.155,-0.001906983,-0.004641236,-0.006578159,,,,,,,,,,
54.16,-0.00153421,-0.003795474,-0.005340726,,,,,,,,,,
54.165,-0.00115435,-0.002933343,-0.004079307,,,,,,,,,,
54.17,-0.000768903,-0.002058654,-0.002799083,,,,,,,,,,
54.175,-0.000379472,-0.001174955,-0.00150542,,,,,,,,,,
54.18,1.23E-05,-0.000286047,-0.00020373,,,,,,,,,,
54.185,0.000404581,0.00060421,0.001100571,,,,,,,,,,
54.19,0.000795896,0.001492125,0.002401998,,,,,,,,,,
54.195,0.001184547,0.00237392,0.00369509,,,,,,,,,,
54.2,0.001568802,0.003245764,0.004974428,,,,,,,,,,
54.205,0.001947083,0.004103966,0.006234596,,,,,,,,,,
54.21,0.002317651,0.004944897,0.007470274,,,,,,,,,,
54.215,0.002678892,0.005764805,0.008676237,,,,,,,,,,
54.22,0.003029419,0.006560346,0.009847392,,,,,,,,,,
54.225,0.003367611,0.007327973,0.0109787,,,,,,,,,,
54.23,0.003691922,0.00806446,0.012065382,,,,,,,,,,
54.235,0.004001094,0.008766553,0.013102754,,,,,,,,,,
54.24,0.004293667,0.009431299,0.014086419,,,,,,,,,,
54.245,0.004568427,0.01005577,0.015012172,,,,,,,,,,
54.25,0.004824138,0.010637281,0.015875975,,,,,,,,,,
54.255,0.005059595,0.011173255,0.016674143,,,,,,,,,,
54.26,0.005273801,0.011661445,0.017403202,,,,,,,,,,
54.265,0.005465855,0.012099678,0.01805999,,,,,,,,,,
54.27,0.005634854,0.012486084,0.018641628,,,,,,,,,,
54.275,0.005780022,0.012818997,0.019145517,,,,,,,,,,
54.28,0.005900674,0.013096899,0.019569522,,,,,,,,,,
54.285,0.005996305,0.013318574,0.019911626,,,,,,,,,,
54.29,0.00606644,0.013483079,0.020170438,,,,,,,,,,
54.295,0.006110731,0.013589679,0.02034473,,,,,,,,,,
54.3,0.006128869,0.013637785,0.020433564,,,,,,,,,,
54.305,0.006120886,0.013627249,0.020436545,,,,,,,,,,
54.31,0.006086699,0.013558085,0.020353717,,,,,,,,,,
54.315,0.006026485,0.013430508,0.020185093,,,,,,,,,,
54.32,0.005940461,0.013245068,0.019931417,,,,,,,,,,
54.325,0.00582888,0.013002531,0.0195938,,,,,,,,,,
54.33,0.005692292,0.012703888,0.019173469,,,,,,,,,,
54.335,0.005531242,0.012350405,0.01867214,,,,,,,,,,
54.34,0.005346225,0.011943623,0.018092075,,,,,,,,,,
54.345,0.005138205,0.011485205,0.017435427,,,,,,,,,,
54.35,0.004908068,0.010977121,0.016705006,,,,,,,,,,
54.355,0.004656585,0.010421594,0.015904058,,,,,,,,,,
54.36,0.004385005,0.009820923,0.015035724,,,,,,,,,,
54.365,0.004094475,0.009177664,0.014103697,,,,,,,,,,
54.37,0.003786048,0.008494653,0.01311211,,,,,,,,,,
54.375,0.003461204,0.007774769,0.012065015,,,,,,,,,,
54.38,0.003121295,0.007020961,0.010966832,,,,,,,,,,
54.385,0.002767757,0.006236593,0.009822428,,,,,,,,,,
54.39,0.002402119,0.005425015,0.008636508,,,,,,,,,,
54.395,0.002026024,0.004589606,0.007414115,,,,,,,,,,
54.4,0.001640984,0.003733975,0.006160686,,,,,,,,,,
54.405,0.001248713,0.002861946,0.004881385,,,,,,,,,,
54.41,0.000850868,0.001977005,0.003581702,,,,,,,,,,
54.415,0.000449117,0.001083034,0.002267356,,,,,,,,,,
54.42,4.52E-05,0.000183976,0.000943884,,,,,,,,,,
54.425,-0.000359019,-0.000716422,-0.000383015,,,,,,,,,,
54.43,-0.000761929,-0.00161441,-0.001707674,,,,,,,,,,
54.435,-0.001161837,-0.00250587,-0.003024327,,,,,,,,,,
54.44,-0.001556923,-0.003387144,-0.004327352,,,,,,,,,,
54.445,-0.001945469,-0.004254567,-0.0056112,,,,,,,,,,
54.45,-0.002325878,-0.005104232,-0.006870228,,,,,,,,,,
54.455,-0.002696551,-0.005932609,-0.008099034,,,,,,,,,,
54.46,-0.003055743,-0.006736278,-0.009292414,,,,,,,,,,
54.465,-0.003402037,-0.007511642,-0.010445178,,,,,,,,,,
54.47,-0.003733921,-0.008255321,-0.011552297,,,,,,,,,,
54.475,-0.00404992,-0.008964429,-0.012609094,,,,,,,,,,
54.48,-0.004348728,-0.009635728,-0.013611096,,,,,,,,,,
54.485,-0.004629097,-0.010266321,-0.014553769,,,,,,,,,,
54.49,-0.004889752,-0.010853736,-0.015433259,,,,,,,,,,
54.495,-0.005129712,-0.011395394,-0.016245832,,,,,,,,,,
54.5,-0.00534789,-0.011888775,-0.016987784,,,,,,,,,,
54.505,-0.005543391,-0.012332038,-0.01765614,,,,,,,,,,
54.51,-0.005715366,-0.012723326,-0.018248104,,,,,,,,,,
54.515,-0.005863149,-0.013060732,-0.018760973,,,,,,,,,,
54.52,-0.005986023,-0.013342997,-0.019192622,,,,,,,,,,
54.525,-0.006083598,-0.013569081,-0.019541372,,,,,,,,,,
54.53,-0.006155459,-0.013737816,-0.019805699,,,,,,,,,,
54.535,-0.006201326,-0.013848546,-0.019984383,,,,,,,,,,
54.54,-0.006220994,-0.013900972,-0.02007702,,,,,,,,,,
54.545,-0.006214416,-0.013894758,-0.020083074,,,,,,,,,,
54.55,-0.006181746,-0.013829906,-0.020002614,,,,,,,,,,
54.555,-0.006122986,-0.013706986,-0.019836171,,,,,,,,,,
54.56,-0.006038581,-0.013526281,-0.019584565,,,,,,,,,,
54.565,-0.005928891,-0.013288611,-0.019248785,,,,,,,,,,
54.57,-0.005794473,-0.012995173,-0.018830605,,,,,,,,,,
54.575,-0.005635902,-0.01264714,-0.018331909,,,,,,,,,,
54.58,-0.005453928,-0.012245965,-0.017754862,,,,,,,,,,
54.585,-0.005249314,-0.011793462,-0.017102099,,,,,,,,,,
54.59,-0.005023052,-0.011291618,-0.016376735,,,,,,,,,,
54.595,-0.004776088,-0.010742485,-0.015581777,,,,,,,,,,
54.6,-0.004509566,-0.010148473,-0.01472087,,,,,,,,,,
54.605,-0.0042247,-0.009512204,-0.013797959,,,,,,,,,,
54.61,-0.003922626,-0.008836344,-0.012816978,,,,,,,,,,
54.615,-0.003604834,-0.008123709,-0.011782343,,,,,,,,,,
54.62,-0.003272572,-0.007377547,-0.010698716,,,,,,,,,,
54.625,-0.002927279,-0.006600943,-0.00957081,,,,,,,,,,
54.63,-0.002570614,-0.00579706,-0.008403604,,,,,,,,,,
54.635,-0.002204044,-0.004969556,-0.007202355,,,,,,,,,,
54.64,-0.001829116,-0.004121892,-0.005972267,,,,,,,,,,
54.645,-0.00144754,-0.00325753,-0.004718672,,,,,,,,,,
54.65,-0.001060988,-0.002380271,-0.003447238,,,,,,,,,,
54.655,-0.000671018,-0.001493971,-0.002163467,,,,,,,,,,
54.66,-0.000279328,-0.00060206,-0.000872926,,,,,,,,,,
54.665,0.000112365,0.000291526,0.000418694,,,,,,,,,,
54.67,0.000502436,0.001182892,0.001705796,,,,,,,,,,
54.675,0.000889167,0.002068396,0.00298271,,,,,,,,,,
54.68,0.001270971,0.002944322,0.004244019,,,,,,,,,,
54.685,0.001646237,0.00380684,0.005484171,,,,,,,,,,
54.69,0.00201337,0.004652362,0.006697861,,,,,,,,,,
54.695,0.002370808,0.005477474,0.007879832,,,,,,,,,,
54.7,0.002717154,0.006278514,0.009024967,,,,,,,,,,
54.705,0.003050867,0.007052247,0.010128409,,,,,,,,,,
54.71,0.003370631,0.007795444,0.011185455,,,,,,,,,,
54.715,0.00367509,0.00850499,0.01219159,,,,,,,,,,
54.72,0.003962997,0.009177764,0.013142524,,,,,,,,,,
54.725,0.004233237,0.009811239,0.014034286,,,,,,,,,,
54.73,0.004484565,0.010402671,0.014863138,,,,,,,,,,
54.735,0.004716207,0.010949538,0.015625566,,,,,,,,,,
54.74,0.004927137,0.011449778,0.01631846,,,,,,,,,,
54.745,0.005116446,0.011901227,0.01693896,,,,,,,,,,
54.75,0.005283602,0.012301997,0.017484556,,,,,,,,,,
54.755,0.005427879,0.01265056,0.017953121,,,,,,,,,,
54.76,0.005548722,0.012945577,0.018342711,,,,,,,,,,
54.765,0.005645748,0.013185691,0.018651931,,,,,,,,,,
54.77,0.005718586,0.013370135,0.018879594,,,,,,,,,,
54.775,0.005767094,0.01349825,0.01902497,,,,,,,,,,
54.78,0.005791212,0.013569503,0.019087546,,,,,,,,,,
54.785,0.005790776,0.013583694,0.019067415,,,,,,,,,,
54.79,0.005765996,0.013540937,0.018964807,,,,,,,,,,
54.795,0.005717093,0.013441492,0.018780378,,,,,,,,,,
54.8,0.005644285,0.013285859,0.018515197,,,,,,,,,,
54.805,0.005547969,0.01307486,0.018170648,,,,,,,,,,
54.81,0.005428722,0.012809471,0.017748353,,,,,,,,,,
54.815,0.00528718,0.012490912,0.017250471,,,,,,,,,,
54.82,0.005123896,0.012120675,0.016679339,,,,,,,,,,
54.825,0.004939856,0.011700428,0.016037593,,,,,,,,,,
54.83,0.004735791,0.011232056,0.015328212,,,,,,,,,,
54.835,0.004512641,0.010717694,0.014554614,,,,,,,,,,
54.84,0.004271523,0.010159599,0.013720165,,,,,,,,,,
54.845,0.004013484,0.009560161,0.012828639,,,,,,,,,,
54.85,0.003739661,0.00892214,0.011884228,,,,,,,,,,
54.855,0.003451378,0.008248313,0.010891035,,,,,,,,,,
54.86,0.003149887,0.007541599,0.009853433,,,,,,,,,,
54.865,0.002836426,0.00680508,0.00877614,,,,,,,,,,
54.87,0.002512536,0.006042108,0.007663898,,,,,,,,,,
54.875,0.002179551,0.005255896,0.006521471,,,,,,,,,,
54.88,0.00183889,0.004449815,0.005354031,,,,,,,,,,
54.885,0.001492001,0.003627437,0.004166657,,,,,,,,,,
54.89,0.001140546,0.00279229,0.002964355,,,,,,,,,,
54.895,0.000785893,0.001947981,0.001752481,,,,,,,,,,
54.9,0.00042954,0.001098166,0.000536263,,,,,,,,,,
54.905,7.31E-05,0.000246485,-0.00067921,,,,,,,,,,
54.91,-0.000281897,-0.000603468,-0.001888677,,,,,,,,,,
54.915,-0.000633993,-0.001447928,-0.003086882,,,,,,,,,,
54.92,-0.000981743,-0.002283415,-0.004268823,,,,,,,,,,
54.925,-0.001323675,-0.003106336,-0.005429568,,,,,,,,,,
54.93,-0.00165837,-0.003913168,-0.00656407,,,,,,,,,,
54.935,-0.00198445,-0.004700517,-0.00766767,,,,,,,,,,
54.94,-0.002300559,-0.005465011,-0.008735827,,,,,,,,,,
54.945,-0.002605404,-0.006203404,-0.009763977,,,,,,,,,,
54.95,-0.002897719,-0.006912693,-0.010748009,,,,,,,,,,
54.955,-0.003176336,-0.007589854,-0.011683827,,,,,,,,,,
54.96,-0.003440136,-0.008231999,-0.012567626,,,,,,,,,,
54.965,-0.003688202,-0.008836567,-0.013395772,,,,,,,,,,
54.97,-0.003919331,-0.00940102,-0.014165081,,,,,,,,,,
54.975,-0.004132768,-0.009923015,-0.014872327,,,,,,,,,,
54.98,-0.004327675,-0.01040047,-0.015514776,,,,,,,,,,
54.985,-0.004503179,-0.010831495,-0.016090025,,,,,,,,,,
54.99,-0.004658711,-0.011214251,-0.016595761,,,,,,,,,,
54.995,-0.004793685,-0.011547315,-0.017030121,,,,,,,,,,
55,-0.004907588,-0.011829421,-0.017391568,,,,,,,,,,
55.005,-0.005000123,-0.012059391,-0.01767871,,,,,,,,,,
55.01,-0.00507096,-0.012236503,-0.017890716,,,,,,,,,,
55.015,-0.005119785,-0.012360144,-0.018026886,,,,,,,,,,
55.02,-0.005146586,-0.012429884,-0.018086942,,,,,,,,,,
55.025,-0.005151268,-0.012445556,-0.018070792,,,,,,,,,,
55.03,-0.00513393,-0.012407384,-0.017978969,,,,,,,,,,
55.035,-0.005094747,-0.012315594,-0.017811979,,,,,,,,,,
55.04,-0.005033894,-0.012170719,-0.017570779,,,,,,,,,,
55.045,-0.004951823,-0.01197367,-0.017256702,,,,,,,,,,
55.05,-0.004848905,-0.011725454,-0.016871262,,,,,,,,,,
55.055,-0.004725595,-0.011427239,-0.01641632,,,,,,,,,,
55.06,-0.00458253,-0.011080489,-0.01589408,,,,,,,,,,
55.065,-0.004420402,-0.010686944,-0.015306874,,,,,,,,,,
55.07,-0.004239868,-0.010248328,-0.014657463,,,,,,,,,,
55.075,-0.004041842,-0.009766659,-0.013948683,,,,,,,,,,
55.08,-0.003827209,-0.009244336,-0.013183806,,,,,,,,,,
55.085,-0.003596853,-0.008683661,-0.012366104,,,,,,,,,,
55.09,-0.00335189,-0.008087052,-0.011499163,,,,,,,,,,
55.095,-0.003093375,-0.007457443,-0.010586864,,,,,,,,,,
55.1,-0.002822395,-0.006797537,-0.009633084,,,,,,,,,,
55.105,-0.002540154,-0.006110172,-0.008641908,,,,,,,,,,
55.11,-0.002247849,-0.005398582,-0.007617613,,,,,,,,,,
55.115,-0.001946669,-0.004665913,-0.006564637,,,,,,,,,,
55.12,-0.001638053,-0.003915312,-0.005487244,,,,,,,,,,
55.125,-0.001323158,-0.003150101,-0.004390103,,,,,,,,,,
55.13,-0.001003379,-0.002373758,-0.003277887,,,,,,,,,,
55.135,-0.000680108,-0.001589501,-0.002155069,,,,,,,,,,
55.14,-0.00035467,-0.000800777,-0.001026442,,,,,,,,,,
55.145,-2.84E-05,-1.11E-05,0.000103221,,,,,,,,,,
55.15,0.000297317,0.000776193,0.001229478,,,,,,,,,,
55.155,0.000621191,0.001557856,0.002347528,,,,,,,,,,
55.16,0.000941764,0.002330294,0.003452755,,,,,,,,,,
55.165,0.001257762,0.003090272,0.004540754,,,,,,,,,,
55.17,0.001567874,0.003834807,0.005607113,,,,,,,,,,
55.175,0.001870848,0.004560537,0.00664737,,,,,,,,,,
55.18,0.002165373,0.005264287,0.007657413,,,,,,,,,,
55.185,0.002450305,0.005943399,0.008633228,,,,,,,,,,
55.19,0.002724556,0.006594976,0.0095708,,,,,,,,,,
55.195,0.002986954,0.007216104,0.010466465,,,,,,,,,,
55.2,0.003236358,0.007804427,0.011316658,,,,,,,,,,
55.205,0.003471902,0.008357649,0.012117986,,,,,,,,,,
55.21,0.003692516,0.00887321,0.012867367,,,,,,,,,,
55.215,0.003897389,0.00934921,0.013561878,,,,,,,,,,
55.22,0.004085673,0.009783865,0.014198831,,,,,,,,,,
55.225,0.004256594,0.010175253,0.014775705,,,,,,,,,,
55.23,0.004409625,0.010521918,0.015290379,,,,,,,,,,
55.235,0.004543977,0.010822725,0.015740941,,,,,,,,,,
55.24,0.004659203,0.011076431,0.016125642,,,,,,,,,,
55.245,0.004754904,0.011281975,0.016443143,,,,,,,,,,
55.25,0.004830657,0.011438906,0.016692353,,,,,,,,,,
55.255,0.004886149,0.011546634,0.016872436,,,,,,,,,,
55.26,0.004921268,0.011604772,0.016982803,,,,,,,,,,
55.265,0.004935823,0.011613341,0.01702324,,,,,,,,,,
55.27,0.004929871,0.011572648,0.016993767,,,,,,,,,,
55.275,0.004903422,0.011482754,0.016894612,,,,,,,,,,
55.28,0.004856587,0.011344324,0.016726409,,,,,,,,,,
55.285,0.004789642,0.011158222,0.016490134,,,,,,,,,,
55.29,0.004702893,0.010925314,0.016186796,,,,,,,,,,
55.295,0.004596622,0.010646622,0.01581782,,,,,,,,,,
55.3,0.004471322,0.010323692,0.015384931,,,,,,,,,,
55.305,0.004327559,0.009958065,0.01489006,,,,,,,,,,
55.31,0.00416595,0.009551191,0.014335254,,,,,,,,,,
55.315,0.003987173,0.009105169,0.013723082,,,,,,,,,,
55.32,0.003791946,0.008621932,0.013056139,,,,,,,,,,
55.325,0.003581097,0.008103509,0.012337186,,,,,,,,,,
55.33,0.003355536,0.007552309,0.011569381,,,,,,,,,,
55.335,0.003116115,0.006970844,0.010756085,,,,,,,,,,
55.34,0.002863871,0.006361453,0.009900496,,,,,,,,,,
55.345,0.002599922,0.005726803,0.009006321,,,,,,,,,,
55.35,0.002325226,0.005069745,0.008077358,,,,,,,,,,
55.355,0.002041061,0.004392983,0.007117447,,,,,,,,,,
55.36,0.001748556,0.00369942,0.006130532,,,,,,,,,,
55.365,0.001448847,0.002991949,0.005120829,,,,,,,,,,
